Request id,Pickup point,Driver ID,Status,Pickup Date,Pickup Time,Drop Date,Drop Time,Day Of Week,Hour_of_Pickup,Time_slots,Ride_Sucess,Car_Avaibility
5941,City,0,No Cars Available,07/15/2016,10:23:53 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5942,City,60,Trip Completed,07/15/2016,10:29:32 AM,07/15/2016,11:23:48 AM,Friday,10,Morning,Full_Filled,Availaible
5943,City,0,No Cars Available,07/15/2016,10:29:07 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5944,City,116,Trip Completed,07/15/2016,10:23:17 AM,07/15/2016,11:33:58 AM,Friday,10,Morning,Full_Filled,Availaible
5945,Airport,39,Cancelled,07/15/2016,10:27:59 AM,NA,NA,Friday,10,Morning,Cancelled,Availaible
5946,City,0,No Cars Available,07/15/2016,10:28:32 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5947,Airport,252,Trip Completed,07/15/2016,10:33:30 AM,07/15/2016,11:19:40 AM,Friday,10,Morning,Full_Filled,Availaible
5948,City,132,Trip Completed,07/15/2016,10:36:47 AM,07/15/2016,11:36:13 AM,Friday,10,Morning,Full_Filled,Availaible
5949,City,285,Cancelled,07/15/2016,10:30:57 AM,NA,NA,Friday,10,Morning,Cancelled,Availaible
5950,City,229,Trip Completed,07/15/2016,10:46:39 AM,07/15/2016,11:35:30 AM,Friday,10,Morning,Full_Filled,Availaible
5951,City,0,No Cars Available,07/15/2016,10:49:34 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5952,Airport,65,Trip Completed,07/15/2016,10:42:34 AM,07/15/2016,11:20:08 AM,Friday,10,Morning,Full_Filled,Availaible
5953,City,97,Trip Completed,07/15/2016,10:42:09 AM,07/15/2016,11:38:43 AM,Friday,10,Morning,Full_Filled,Availaible
5954,City,0,No Cars Available,07/15/2016,10:44:46 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5955,Airport,98,Trip Completed,07/15/2016,10:45:56 AM,07/15/2016,11:48:24 AM,Friday,10,Morning,Full_Filled,Availaible
5956,City,284,Trip Completed,07/15/2016,10:41:34 AM,07/15/2016,11:44:03 AM,Friday,10,Morning,Full_Filled,Availaible
5957,Airport,193,Trip Completed,07/15/2016,10:46:03 AM,07/15/2016,11:26:56 AM,Friday,10,Morning,Full_Filled,Availaible
5958,Airport,38,Trip Completed,07/15/2016,10:48:37 AM,07/15/2016,11:49:20 AM,Friday,10,Morning,Full_Filled,Availaible
5959,City,0,No Cars Available,07/15/2016,10:53:00 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5960,Airport,289,Trip Completed,07/15/2016,10:52:01 AM,07/15/2016,11:29:13 AM,Friday,10,Morning,Full_Filled,Availaible
5961,Airport,168,Trip Completed,07/15/2016,10:55:52 AM,07/15/2016,11:54:35 AM,Friday,10,Morning,Full_Filled,Availaible
5962,City,88,Trip Completed,07/15/2016,10:48:37 AM,07/15/2016,11:55:35 AM,Friday,10,Morning,Full_Filled,Availaible
5963,City,0,No Cars Available,07/15/2016,10:58:18 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5964,City,231,Trip Completed,07/15/2016,10:52:25 AM,07/15/2016,11:51:19 AM,Friday,10,Morning,Full_Filled,Availaible
5965,City,0,No Cars Available,07/15/2016,10:57:43 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5966,Airport,23,Trip Completed,07/15/2016,10:54:26 AM,07/15/2016,11:58:43 AM,Friday,10,Morning,Full_Filled,Availaible
5967,City,209,Trip Completed,07/15/2016,10:56:14 AM,07/15/2016,11:55:27 AM,Friday,10,Morning,Full_Filled,Availaible
5968,City,0,No Cars Available,07/15/2016,11:08:28 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5969,City,0,No Cars Available,07/15/2016,10:55:41 AM,NA,NA,Friday,10,Morning,Not Availaible,No Car Availaible
5970,City,258,Trip Completed,07/15/2016,11:03:09 AM,07/15/2016,12:00:30 PM,Friday,11,Morning,Full_Filled,Availaible
5971,Airport,87,Trip Completed,07/15/2016,11:04:56 AM,07/15/2016,11:47:41 AM,Friday,11,Morning,Full_Filled,Availaible
5972,Airport,78,Trip Completed,07/15/2016,11:06:13 AM,07/15/2016,11:47:09 AM,Friday,11,Morning,Full_Filled,Availaible
5973,Airport,152,Trip Completed,07/15/2016,11:10:27 AM,07/15/2016,12:12:23 PM,Friday,11,Morning,Full_Filled,Availaible
5974,City,0,No Cars Available,07/15/2016,11:14:55 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5975,City,0,No Cars Available,07/15/2016,11:15:11 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5976,Airport,221,Trip Completed,07/15/2016,11:10:13 AM,07/15/2016,12:32:17 PM,Friday,11,Morning,Full_Filled,Availaible
5977,City,218,Trip Completed,07/15/2016,11:27:33 AM,07/15/2016,12:04:14 PM,Friday,11,Morning,Full_Filled,Availaible
5978,Airport,177,Trip Completed,07/15/2016,11:27:18 AM,07/15/2016,12:10:16 PM,Friday,11,Morning,Full_Filled,Availaible
5979,Airport,49,Trip Completed,07/15/2016,11:35:27 AM,07/15/2016,12:11:05 PM,Friday,11,Morning,Full_Filled,Availaible
5980,City,71,Cancelled,07/15/2016,11:39:58 AM,NA,NA,Friday,11,Morning,Cancelled,Availaible
5981,City,248,Cancelled,07/15/2016,11:40:04 AM,NA,NA,Friday,11,Morning,Cancelled,Availaible
5982,City,0,No Cars Available,07/15/2016,11:38:24 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5983,City,286,Trip Completed,07/15/2016,11:41:06 AM,07/15/2016,12:12:58 PM,Friday,11,Morning,Full_Filled,Availaible
5984,City,0,No Cars Available,07/15/2016,11:44:52 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5985,City,0,No Cars Available,07/15/2016,11:41:47 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5986,Airport,70,Trip Completed,07/15/2016,11:35:03 AM,07/15/2016,12:30:22 PM,Friday,11,Morning,Full_Filled,Availaible
5987,City,163,Trip Completed,07/15/2016,11:42:13 AM,07/15/2016,12:49:38 PM,Friday,11,Morning,Full_Filled,Availaible
5988,Airport,17,Trip Completed,07/15/2016,11:48:32 AM,07/15/2016,12:55:01 PM,Friday,11,Morning,Full_Filled,Availaible
5989,Airport,270,Cancelled,07/15/2016,11:46:10 AM,NA,NA,Friday,11,Morning,Cancelled,Availaible
5990,Airport,186,Trip Completed,07/15/2016,11:43:12 AM,07/15/2016,12:40:48 PM,Friday,11,Morning,Full_Filled,Availaible
5991,City,0,No Cars Available,07/15/2016,11:52:45 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5992,City,193,Trip Completed,07/15/2016,11:54:17 AM,07/15/2016,12:39:52 PM,Friday,11,Morning,Full_Filled,Availaible
5993,City,0,No Cars Available,07/15/2016,11:56:36 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5994,Airport,9,Trip Completed,07/15/2016,11:51:16 AM,07/15/2016,12:32:12 PM,Friday,11,Morning,Full_Filled,Availaible
5995,City,0,No Cars Available,07/15/2016,11:52:18 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5996,Airport,235,Trip Completed,07/15/2016,11:55:21 AM,07/15/2016,12:40:35 PM,Friday,11,Morning,Full_Filled,Availaible
5997,City,0,No Cars Available,07/15/2016,11:54:33 AM,NA,NA,Friday,11,Morning,Not Availaible,No Car Availaible
5998,Airport,0,No Cars Available,07/15/2016,12:05:37 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
5999,City,0,No Cars Available,07/15/2016,12:00:49 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6000,Airport,251,Trip Completed,07/15/2016,12:04:14 PM,07/15/2016,12:35:31 PM,Friday,12,Afternoon,Full_Filled,Availaible
6001,Airport,90,Trip Completed,07/15/2016,12:07:54 PM,07/15/2016,1:18:09 PM,Friday,12,Afternoon,Full_Filled,Availaible
6002,Airport,19,Trip Completed,07/15/2016,12:04:14 PM,07/15/2016,12:53:35 PM,Friday,12,Afternoon,Full_Filled,Availaible
6003,Airport,184,Trip Completed,07/15/2016,12:09:01 PM,07/15/2016,12:57:34 PM,Friday,12,Afternoon,Full_Filled,Availaible
6004,Airport,220,Trip Completed,07/15/2016,12:12:55 PM,07/15/2016,1:25:34 PM,Friday,12,Afternoon,Full_Filled,Availaible
6005,City,0,No Cars Available,07/15/2016,12:12:45 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6006,Airport,188,Trip Completed,07/15/2016,12:17:48 PM,07/15/2016,1:25:21 PM,Friday,12,Afternoon,Full_Filled,Availaible
6007,City,199,Trip Completed,07/15/2016,12:15:42 PM,07/15/2016,1:03:40 PM,Friday,12,Afternoon,Full_Filled,Availaible
6008,City,0,No Cars Available,07/15/2016,12:14:51 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6009,City,15,Trip Completed,07/15/2016,12:22:34 PM,07/15/2016,1:25:27 PM,Friday,12,Afternoon,Full_Filled,Availaible
6010,City,197,Cancelled,07/15/2016,12:25:20 PM,NA,NA,Friday,12,Afternoon,Cancelled,Availaible
6011,City,0,No Cars Available,07/15/2016,12:21:13 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6012,Airport,0,No Cars Available,07/15/2016,12:29:06 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6013,Airport,155,Trip Completed,07/15/2016,12:26:51 PM,07/15/2016,1:03:34 PM,Friday,12,Afternoon,Full_Filled,Availaible
6014,City,289,Trip Completed,07/15/2016,12:31:08 PM,07/15/2016,1:22:05 PM,Friday,12,Afternoon,Full_Filled,Availaible
6015,City,0,No Cars Available,07/15/2016,12:28:31 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6016,Airport,286,Trip Completed,07/15/2016,12:31:42 PM,07/15/2016,1:19:48 PM,Friday,12,Afternoon,Full_Filled,Availaible
6017,Airport,261,Trip Completed,07/15/2016,12:38:01 PM,07/15/2016,1:49:53 PM,Friday,12,Afternoon,Full_Filled,Availaible
6018,City,0,No Cars Available,07/15/2016,12:34:15 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6019,City,0,No Cars Available,07/15/2016,12:40:37 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6020,City,127,Trip Completed,07/15/2016,12:46:16 PM,07/15/2016,1:25:18 PM,Friday,12,Afternoon,Full_Filled,Availaible
6021,Airport,238,Trip Completed,07/15/2016,12:44:52 PM,07/15/2016,1:12:07 PM,Friday,12,Afternoon,Full_Filled,Availaible
6022,City,0,No Cars Available,07/15/2016,12:50:24 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6023,City,0,No Cars Available,07/15/2016,12:42:41 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6024,Airport,37,Trip Completed,07/15/2016,12:43:08 PM,07/15/2016,1:55:26 PM,Friday,12,Afternoon,Full_Filled,Availaible
6025,City,0,No Cars Available,07/15/2016,12:45:31 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6026,Airport,46,Trip Completed,07/15/2016,12:50:40 PM,07/15/2016,1:35:02 PM,Friday,12,Afternoon,Full_Filled,Availaible
6027,Airport,132,Trip Completed,07/15/2016,12:46:48 PM,07/15/2016,1:35:59 PM,Friday,12,Afternoon,Full_Filled,Availaible
6028,Airport,0,No Cars Available,07/15/2016,12:52:30 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6029,City,0,No Cars Available,07/15/2016,12:51:20 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6030,Airport,198,Trip Completed,07/15/2016,12:54:09 PM,07/15/2016,2:03:29 PM,Friday,12,Afternoon,Full_Filled,Availaible
6031,Airport,226,Trip Completed,07/15/2016,12:53:26 PM,07/15/2016,1:51:53 PM,Friday,12,Afternoon,Full_Filled,Availaible
6032,Airport,183,Cancelled,07/15/2016,1:00:40 PM,NA,NA,Friday,13,Afternoon,Cancelled,Availaible
6033,Airport,203,Cancelled,07/15/2016,12:55:57 PM,NA,NA,Friday,12,Afternoon,Cancelled,Availaible
6034,City,0,No Cars Available,07/15/2016,12:57:23 PM,NA,NA,Friday,12,Afternoon,Not Availaible,No Car Availaible
6035,Airport,266,Trip Completed,07/15/2016,12:59:49 PM,07/15/2016,1:51:26 PM,Friday,12,Afternoon,Full_Filled,Availaible
6036,City,0,No Cars Available,07/15/2016,1:04:46 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6037,Airport,158,Trip Completed,07/15/2016,1:03:24 PM,07/15/2016,2:01:32 PM,Friday,13,Afternoon,Full_Filled,Availaible
6038,City,0,No Cars Available,07/15/2016,1:10:25 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6039,Airport,21,Trip Completed,07/15/2016,1:11:03 PM,07/15/2016,1:38:00 PM,Friday,13,Afternoon,Full_Filled,Availaible
6040,City,0,No Cars Available,07/15/2016,1:09:53 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6041,Airport,0,No Cars Available,07/15/2016,1:10:10 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6042,Airport,273,Trip Completed,07/15/2016,1:09:43 PM,07/15/2016,2:30:50 PM,Friday,13,Afternoon,Full_Filled,Availaible
6043,City,0,No Cars Available,07/15/2016,1:14:09 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6044,City,0,No Cars Available,07/15/2016,1:17:57 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6045,City,196,Trip Completed,07/15/2016,1:19:24 PM,07/15/2016,2:00:38 PM,Friday,13,Afternoon,Full_Filled,Availaible
6046,City,254,Trip Completed,07/15/2016,1:20:58 PM,07/15/2016,2:15:14 PM,Friday,13,Afternoon,Full_Filled,Availaible
6047,City,0,No Cars Available,07/15/2016,1:25:51 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6048,City,0,No Cars Available,07/15/2016,1:29:50 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6049,City,114,Trip Completed,07/15/2016,1:27:33 PM,07/15/2016,2:32:29 PM,Friday,13,Afternoon,Full_Filled,Availaible
6050,City,215,Cancelled,07/15/2016,1:35:02 PM,NA,NA,Friday,13,Afternoon,Cancelled,Availaible
6051,City,0,No Cars Available,07/15/2016,1:30:09 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6052,City,0,No Cars Available,07/15/2016,1:34:37 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6053,City,0,No Cars Available,07/15/2016,1:35:56 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6054,City,0,No Cars Available,07/15/2016,1:35:15 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6055,Airport,195,Trip Completed,07/15/2016,1:35:34 PM,07/15/2016,2:32:22 PM,Friday,13,Afternoon,Full_Filled,Availaible
6056,Airport,181,Trip Completed,07/15/2016,1:35:56 PM,07/15/2016,2:02:49 PM,Friday,13,Afternoon,Full_Filled,Availaible
6057,Airport,247,Cancelled,07/15/2016,1:41:54 PM,NA,NA,Friday,13,Afternoon,Cancelled,Availaible
6058,City,286,Cancelled,07/15/2016,1:47:11 PM,NA,NA,Friday,13,Afternoon,Cancelled,Availaible
6059,Airport,0,No Cars Available,07/15/2016,1:44:08 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6060,City,0,No Cars Available,07/15/2016,1:44:14 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6061,City,0,No Cars Available,07/15/2016,1:41:05 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6062,City,43,Trip Completed,07/15/2016,1:48:40 PM,07/15/2016,2:51:35 PM,Friday,13,Afternoon,Full_Filled,Availaible
6063,Airport,112,Trip Completed,07/15/2016,1:48:53 PM,07/15/2016,2:19:11 PM,Friday,13,Afternoon,Full_Filled,Availaible
6064,City,244,Trip Completed,07/15/2016,1:49:36 PM,07/15/2016,2:45:10 PM,Friday,13,Afternoon,Full_Filled,Availaible
6065,City,0,No Cars Available,07/15/2016,1:57:54 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6066,Airport,61,Trip Completed,07/15/2016,1:54:34 PM,07/15/2016,2:44:04 PM,Friday,13,Afternoon,Full_Filled,Availaible
6067,Airport,297,Trip Completed,07/15/2016,1:55:12 PM,07/15/2016,2:56:02 PM,Friday,13,Afternoon,Full_Filled,Availaible
6068,City,0,No Cars Available,07/15/2016,1:58:07 PM,NA,NA,Friday,13,Afternoon,Not Availaible,No Car Availaible
6069,City,0,No Cars Available,07/15/2016,2:06:36 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6070,City,0,No Cars Available,07/15/2016,2:04:05 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6071,City,0,No Cars Available,07/15/2016,2:00:19 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6072,City,0,No Cars Available,07/15/2016,2:05:38 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6073,City,177,Trip Completed,07/15/2016,2:02:34 PM,07/15/2016,2:50:25 PM,Friday,14,Afternoon,Full_Filled,Availaible
6074,Airport,159,Trip Completed,07/15/2016,2:07:10 PM,07/15/2016,2:56:18 PM,Friday,14,Afternoon,Full_Filled,Availaible
6075,City,0,No Cars Available,07/15/2016,2:10:43 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6076,Airport,219,Trip Completed,07/15/2016,2:13:37 PM,07/15/2016,2:45:27 PM,Friday,14,Afternoon,Full_Filled,Availaible
6077,City,0,No Cars Available,07/15/2016,2:10:05 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6078,City,0,No Cars Available,07/15/2016,2:18:01 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6079,Airport,176,Trip Completed,07/15/2016,2:21:50 PM,07/15/2016,3:07:16 PM,Friday,14,Afternoon,Full_Filled,Availaible
6080,Airport,269,Cancelled,07/15/2016,2:17:28 PM,NA,NA,Friday,14,Afternoon,Cancelled,Availaible
6081,City,282,Trip Completed,07/15/2016,2:22:48 PM,07/15/2016,3:12:20 PM,Friday,14,Afternoon,Full_Filled,Availaible
6082,City,231,Trip Completed,07/15/2016,2:18:11 PM,07/15/2016,3:27:40 PM,Friday,14,Afternoon,Full_Filled,Availaible
6083,City,0,No Cars Available,07/15/2016,2:26:34 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6084,City,0,No Cars Available,07/15/2016,2:21:02 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6085,City,0,No Cars Available,07/15/2016,2:23:02 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6086,City,222,Trip Completed,07/15/2016,2:22:11 PM,07/15/2016,3:18:35 PM,Friday,14,Afternoon,Full_Filled,Availaible
6087,Airport,6,Trip Completed,07/15/2016,2:28:49 PM,07/15/2016,3:33:52 PM,Friday,14,Afternoon,Full_Filled,Availaible
6088,City,121,Trip Completed,07/15/2016,2:29:35 PM,07/15/2016,3:24:34 PM,Friday,14,Afternoon,Full_Filled,Availaible
6089,City,256,Trip Completed,07/15/2016,2:36:43 PM,07/15/2016,3:36:19 PM,Friday,14,Afternoon,Full_Filled,Availaible
6090,Airport,275,Trip Completed,07/15/2016,2:31:47 PM,07/15/2016,3:09:21 PM,Friday,14,Afternoon,Full_Filled,Availaible
6091,City,81,Trip Completed,07/15/2016,2:37:20 PM,07/15/2016,3:17:05 PM,Friday,14,Afternoon,Full_Filled,Availaible
6092,Airport,0,No Cars Available,07/15/2016,2:38:06 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6093,Airport,65,Trip Completed,07/15/2016,2:34:33 PM,07/15/2016,3:30:30 PM,Friday,14,Afternoon,Full_Filled,Availaible
6094,City,0,No Cars Available,07/15/2016,2:35:30 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6095,City,0,No Cars Available,07/15/2016,2:40:10 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6096,City,0,No Cars Available,07/15/2016,2:38:54 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6097,City,0,No Cars Available,07/15/2016,2:36:16 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6098,Airport,73,Cancelled,07/15/2016,2:40:07 PM,NA,NA,Friday,14,Afternoon,Cancelled,Availaible
6099,City,0,No Cars Available,07/15/2016,2:41:44 PM,NA,NA,Friday,14,Afternoon,Not Availaible,No Car Availaible
6100,Airport,31,Trip Completed,07/15/2016,2:44:31 PM,07/15/2016,3:41:12 PM,Friday,14,Afternoon,Full_Filled,Availaible
6101,City,269,Trip Completed,07/15/2016,2:52:02 PM,07/15/2016,4:03:55 PM,Friday,14,Afternoon,Full_Filled,Availaible
6102,City,197,Trip Completed,07/15/2016,2:57:52 PM,07/15/2016,3:30:03 PM,Friday,14,Afternoon,Full_Filled,Availaible
6103,Airport,208,Cancelled,07/15/2016,2:52:59 PM,NA,NA,Friday,14,Afternoon,Cancelled,Availaible
6104,City,0,No Cars Available,07/15/2016,3:08:24 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6105,City,0,No Cars Available,07/15/2016,3:02:50 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6106,Airport,4,Trip Completed,07/15/2016,3:01:19 PM,07/15/2016,3:47:31 PM,Friday,15,Afternoon,Full_Filled,Availaible
6107,Airport,223,Trip Completed,07/15/2016,2:57:33 PM,07/15/2016,3:55:36 PM,Friday,14,Afternoon,Full_Filled,Availaible
6108,City,243,Trip Completed,07/15/2016,3:02:26 PM,07/15/2016,3:40:21 PM,Friday,15,Afternoon,Full_Filled,Availaible
6109,City,0,No Cars Available,07/15/2016,3:01:11 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6110,City,0,No Cars Available,07/15/2016,3:05:13 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6111,City,270,Trip Completed,07/15/2016,3:03:22 PM,07/15/2016,4:15:35 PM,Friday,15,Afternoon,Full_Filled,Availaible
6112,Airport,110,Trip Completed,07/15/2016,3:06:45 PM,07/15/2016,4:12:21 PM,Friday,15,Afternoon,Full_Filled,Availaible
6113,City,87,Trip Completed,07/15/2016,3:15:02 PM,07/15/2016,4:22:39 PM,Friday,15,Afternoon,Full_Filled,Availaible
6114,City,245,Trip Completed,07/15/2016,3:13:06 PM,07/15/2016,4:10:21 PM,Friday,15,Afternoon,Full_Filled,Availaible
6115,Airport,0,No Cars Available,07/15/2016,3:12:07 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6116,City,233,Trip Completed,07/15/2016,3:17:33 PM,07/15/2016,3:46:10 PM,Friday,15,Afternoon,Full_Filled,Availaible
6117,Airport,98,Trip Completed,07/15/2016,3:17:13 PM,07/15/2016,4:06:53 PM,Friday,15,Afternoon,Full_Filled,Availaible
6118,City,88,Trip Completed,07/15/2016,3:17:11 PM,07/15/2016,4:19:23 PM,Friday,15,Afternoon,Full_Filled,Availaible
6119,City,0,No Cars Available,07/15/2016,3:24:26 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6120,Airport,279,Trip Completed,07/15/2016,3:21:39 PM,07/15/2016,4:06:05 PM,Friday,15,Afternoon,Full_Filled,Availaible
6121,City,0,No Cars Available,07/15/2016,3:27:59 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6122,City,23,Trip Completed,07/15/2016,3:26:06 PM,07/15/2016,4:29:39 PM,Friday,15,Afternoon,Full_Filled,Availaible
6123,City,0,No Cars Available,07/15/2016,3:29:25 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6124,Airport,262,Trip Completed,07/15/2016,3:30:45 PM,07/15/2016,4:07:30 PM,Friday,15,Afternoon,Full_Filled,Availaible
6125,City,0,No Cars Available,07/15/2016,3:32:54 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6126,City,0,No Cars Available,07/15/2016,3:28:37 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6127,City,0,No Cars Available,07/15/2016,3:34:15 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6128,City,0,No Cars Available,07/15/2016,3:38:20 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
6129,Airport,65,Cancelled,07/15/2016,3:36:16 PM,NA,NA,Friday,15,Afternoon,Cancelled,Availaible
6130,City,0,No Cars Available,07/15/2016,3:37:15 PM,NA,NA,Friday,15,Afternoon,Not Availaible,No Car Availaible
